Date,Open,High,Low,Close,Adj Close,Volume
2021-02-25,507.000000,510.000000,505.649994,509.000000,492.655609,398391
2021-02-26,510.000000,513.599976,501.200012,503.350006,487.186981,131060
2021-03-01,503.700012,507.850006,502.850006,505.950012,489.703522,75750
2021-03-02,508.000000,512.849976,505.000000,511.049988,494.639771,71953
2021-03-03,513.250000,519.799988,512.099976,518.000000,501.366516,57784
2021-03-04,517.950012,527.500000,516.099976,524.250000,507.415863,96504
2021-03-05,525.000000,528.849976,522.450012,524.700012,507.851440,110690
2021-03-08,524.700012,530.799988,521.799988,528.549988,511.577820,94966
2021-03-09,528.599976,530.500000,518.900024,525.349976,508.480499,45402
2021-03-10,525.349976,534.200012,525.349976,531.150024,514.094238,61944
2021-03-12,531.450012,534.650024,520.000000,523.000000,506.206055,105145
2021-03-15,523.000000,530.000000,521.200012,526.099976,509.206482,113449
2021-03-16,525.750000,530.700012,525.000000,529.150024,512.158569,163169
2021-03-17,525.049988,533.450012,524.900024,527.049988,510.125916,50600
2021-03-18,525.599976,529.799988,519.500000,522.049988,505.286499,30388
2021-03-19,514.349976,526.500000,514.349976,524.549988,507.706268,84579
2021-03-22,526.799988,534.500000,524.000000,533.349976,516.223572,44939
2021-03-23,533.750000,536.799988,531.849976,533.200012,516.078552,40116
2021-03-24,534.000000,535.599976,528.099976,529.049988,512.061707,30824
2021-03-25,528.099976,529.549988,515.349976,517.700012,501.076141,26695
2021-03-26,518.000000,530.900024,518.000000,529.500000,512.497314,65101
2021-03-30,531.000000,541.000000,531.000000,538.000000,520.724304,90837
2021-03-31,539.950012,542.799988,536.900024,540.700012,523.337646,40045
2021-04-01,539.000000,543.849976,536.250000,538.599976,521.305176,49136
2021-04-05,539.000000,541.099976,534.200012,536.950012,519.708008,44497
2021-04-06,537.000000,548.150024,534.500000,546.900024,529.338623,45553
2021-04-07,546.900024,557.500000,546.900024,553.049988,535.291138,97682
2021-04-08,558.799988,561.450012,548.500000,559.250000,541.291992,326818
2021-04-09,562.000000,566.000000,557.200012,560.450012,542.453430,90311
2021-04-12,558.799988,561.349976,549.599976,555.950012,538.097961,98892
2021-04-13,551.950012,565.500000,551.950012,560.349976,542.356628,111343
2021-04-15,560.349976,579.900024,560.349976,572.849976,554.455261,149189
2021-04-16,581.000000,581.000000,570.250000,574.950012,556.487915,121047
2021-04-19,569.799988,573.849976,563.150024,568.599976,550.341736,61624
2021-04-20,565.200012,575.849976,565.200012,568.150024,549.906189,98006
2021-04-22,567.200012,573.000000,564.500000,566.299988,548.115662,150460
2021-04-23,565.750000,566.549988,556.250000,559.950012,541.969482,76856
2021-04-26,561.900024,561.900024,539.250000,541.400024,524.015259,128188
2021-04-27,542.950012,544.349976,534.500000,538.349976,521.063110,78424
2021-04-28,538.349976,545.599976,536.349976,540.950012,523.579651,58080
2021-04-29,545.000000,546.799988,540.250000,541.700012,524.305542,42197
2021-04-30,541.700012,545.000000,536.000000,538.450012,521.159912,42043
2021-05-03,539.000000,548.250000,539.000000,542.049988,524.644348,93410
2021-05-04,546.900024,546.900024,535.400024,537.250000,519.998352,46378
2021-05-05,541.000000,542.000000,536.900024,541.200012,523.821533,27420
2021-05-06,540.500000,547.150024,539.000000,545.450012,527.935120,94410
2021-05-07,550.000000,550.000000,532.500000,534.700012,517.530334,394027
2021-05-10,534.599976,535.000000,519.349976,522.650024,505.867279,321306
2021-05-11,525.000000,526.500000,520.700012,525.450012,508.577271,87393
2021-05-12,525.500000,532.299988,525.150024,529.250000,512.255371,204599
2021-05-14,530.000000,538.299988,529.549988,534.799988,517.627075,222203
2021-05-17,538.950012,539.049988,530.599976,533.500000,516.368896,85202
2021-05-18,539.900024,539.900024,529.750000,530.950012,513.900757,48526
2021-05-19,532.000000,539.000000,529.000000,537.950012,520.675964,64605
2021-05-20,537.400024,541.000000,533.450012,535.700012,518.498169,69617
2021-05-21,539.799988,540.000000,535.000000,536.599976,519.369263,44985
2021-05-24,539.900024,539.900024,532.200012,533.150024,516.030090,60209
2021-05-25,537.900024,537.900024,529.500000,530.500000,513.465149,69214
2021-05-26,531.200012,533.950012,528.799988,532.200012,515.110657,62550
2021-05-27,533.900024,533.900024,524.200012,527.000000,510.077576,53007
2021-05-28,533.700012,533.700012,528.000000,530.450012,513.416870,39499
2021-05-31,530.500000,543.900024,529.549988,540.400024,523.047363,240713
2021-06-01,543.000000,544.250000,535.049988,537.500000,520.240417,102838
2021-06-02,539.500000,540.250000,529.599976,532.500000,515.401001,147970
2021-06-03,534.000000,541.650024,534.000000,540.450012,523.095703,126142
2021-06-04,542.950012,544.799988,539.799988,543.849976,526.386475,56781
2021-06-07,544.099976,549.200012,542.900024,548.349976,530.742004,49692
2021-06-08,549.000000,560.549988,549.000000,556.400024,538.533630,146865
2021-06-09,558.900024,561.450012,554.000000,558.549988,540.614502,233277
2021-06-10,558.150024,563.799988,556.250000,560.099976,542.114685,60023
2021-06-11,562.200012,566.099976,559.650024,565.049988,546.905762,95145
2021-06-14,565.049988,571.000000,560.400024,568.349976,550.099792,47388
2021-06-15,568.500000,576.000000,568.500000,574.750000,556.294250,1393062
2021-06-16,577.950012,582.700012,575.549988,580.500000,561.859680,341408
2021-06-17,579.799988,581.150024,570.150024,573.049988,554.648865,57131
2021-06-18,574.150024,581.599976,571.049988,577.299988,558.762390,173641
2021-06-21,572.299988,579.500000,569.650024,572.349976,553.971252,60867
2021-06-22,572.150024,578.150024,565.000000,566.349976,548.164001,111496
2021-06-23,565.549988,569.950012,560.250000,566.349976,548.164001,1387721
2021-06-24,566.299988,576.500000,561.700012,575.299988,556.826660,63097
2021-06-25,576.400024,576.400024,563.049988,564.200012,546.083008,77656
2021-06-28,567.400024,568.400024,564.099976,567.000000,548.793091,33310
2021-06-29,569.049988,570.400024,561.599976,567.150024,548.938232,42937
2021-06-30,569.000000,573.400024,563.700012,568.799988,550.535278,30662
2021-07-01,570.299988,592.250000,570.299988,590.000000,571.054626,308308
2021-07-02,592.450012,592.450012,583.650024,590.200012,571.248169,120411
2021-07-05,591.000000,593.650024,586.549988,587.500000,568.634827,39631
2021-07-06,588.700012,595.400024,588.000000,591.700012,572.700012,59128
2021-07-07,592.400024,596.000000,589.049988,594.200012,575.119690,38157
2021-07-08,596.900024,598.799988,593.650024,595.950012,576.813477,57130
2021-07-09,595.950012,605.000000,594.000000,595.200012,576.087646,70263
2021-07-12,595.099976,603.299988,591.599976,593.400024,574.345398,271250
2021-07-13,594.099976,595.099976,585.650024,589.150024,570.231873,38151
2021-07-14,589.799988,589.799988,581.349976,585.400024,566.602295,22725
2021-07-15,584.099976,588.950012,582.150024,584.250000,565.489136,49458
2021-07-16,584.250000,588.650024,578.750000,580.349976,561.714355,29229
2021-07-19,574.000000,590.500000,574.000000,588.900024,569.989990,334215
2021-07-20,592.500000,593.000000,582.950012,588.299988,569.409180,61691
2021-07-22,590.200012,595.000000,584.599976,588.000000,569.118774,45369
2021-07-23,589.500000,593.000000,586.000000,589.900024,570.957886,19081
2021-07-26,590.000000,599.000000,590.000000,595.200012,576.087646,55329
2021-07-27,596.849976,598.700012,587.700012,588.450012,569.554443,36384
2021-07-28,586.000000,603.000000,586.000000,590.250000,571.296509,86995
2021-07-29,591.000000,593.000000,582.349976,584.599976,568.718567,40686
2021-07-30,589.799988,603.450012,584.000000,600.500000,584.186584,262535
2021-08-02,603.500000,608.900024,594.650024,599.200012,582.921936,97129
2021-08-03,606.000000,619.400024,597.900024,614.000000,597.319885,558837
2021-08-04,615.950012,615.950012,586.700012,588.000000,572.026123,281129
2021-08-05,594.000000,596.200012,586.000000,589.450012,573.436890,104625
2021-08-06,590.000000,596.049988,584.099976,585.150024,569.253662,70141
2021-08-09,590.500000,593.700012,579.500000,582.049988,566.237854,80341
2021-08-10,585.000000,585.500000,573.799988,579.450012,563.708496,85911
2021-08-11,583.650024,583.650024,570.950012,575.000000,559.379395,244989
2021-08-12,576.000000,584.750000,574.200012,575.599976,559.962952,148069
2021-08-13,578.000000,591.349976,577.000000,588.299988,572.317993,140144
2021-08-16,589.799988,592.500000,583.049988,588.450012,572.463928,63753
2021-08-17,586.000000,597.500000,586.000000,596.500000,580.295288,133280
2021-08-18,598.500000,600.750000,594.400024,597.250000,581.024902,74571
2021-08-20,596.500000,615.950012,590.799988,611.650024,595.033691,177161
2021-08-23,614.900024,621.349976,606.150024,609.599976,593.039368,93099
2021-08-24,608.000000,610.400024,589.549988,593.049988,576.938965,70632
2021-08-25,593.650024,601.549988,592.150024,599.849976,583.554199,84679
2021-08-26,600.000000,609.049988,599.400024,605.900024,589.440002,40781
2021-08-27,603.250000,612.200012,603.250000,608.700012,592.163879,74788
2021-08-30,609.000000,617.450012,609.000000,616.150024,599.411499,47469
2021-08-31,618.900024,622.900024,610.049988,620.849976,603.983704,125662
2021-09-01,621.000000,627.549988,619.049988,625.650024,608.653320,228625
2021-09-02,627.000000,643.750000,625.200012,640.700012,623.294495,86682
2021-09-03,644.900024,644.900024,634.099976,640.700012,623.294495,61500
2021-09-06,643.000000,645.099976,634.049988,634.799988,617.554749,32149
2021-09-07,638.000000,650.900024,635.000000,637.549988,620.230103,111347
2021-09-08,642.900024,642.900024,634.400024,640.750000,623.343140,30607
2021-09-09,639.000000,639.000000,627.150024,638.250000,620.911133,78875
2021-09-13,642.000000,649.150024,637.200012,639.549988,622.175781,55853
2021-09-14,639.700012,640.750000,635.000000,639.349976,621.981140,26589
2021-09-15,644.000000,644.000000,636.150024,637.150024,619.841003,52590
2021-09-16,637.200012,645.349976,637.200012,640.349976,622.954041,27346
2021-09-17,641.000000,655.599976,640.700012,653.950012,636.184570,99450
2021-09-20,654.799988,658.500000,642.099976,645.549988,628.012756,127557
2021-09-21,649.799988,652.000000,645.099976,651.150024,633.460693,43659
2021-09-22,655.000000,655.000000,647.599976,648.099976,630.493469,26689
2021-09-23,651.700012,651.700012,642.700012,647.150024,629.569275,588159
2021-09-24,649.900024,658.750000,649.750000,651.650024,633.947083,66543
2021-09-27,651.700012,654.500000,632.000000,633.099976,615.901001,58580
2021-09-28,637.400024,637.400024,621.400024,626.799988,609.772095,60305
2021-09-29,624.000000,628.099976,620.400024,623.099976,606.172607,50489
2021-09-30,628.349976,628.349976,616.049988,617.099976,600.335632,33562
2021-10-01,617.000000,619.950012,609.000000,617.849976,601.065308,71922
2021-10-04,624.000000,625.349976,613.599976,624.200012,607.242737,53283
2021-10-05,624.700012,625.000000,614.099976,616.049988,599.314148,93980
2021-10-06,616.049988,623.250000,614.000000,615.650024,598.924988,83962
2021-10-07,619.500000,619.500000,614.299988,615.000000,598.292786,83959
2021-10-08,620.000000,620.650024,606.000000,607.150024,590.655945,135508
2021-10-11,608.500000,611.000000,607.099976,608.900024,592.358398,635494
2021-10-12,608.950012,621.549988,608.950012,616.900024,600.141113,181138
2021-10-13,621.000000,625.000000,616.200012,623.500000,606.561829,303339
2021-10-14,627.000000,627.799988,612.650024,615.650024,598.924988,596635
2021-10-18,621.099976,628.000000,612.450012,613.950012,597.271301,292405
2021-10-19,614.099976,620.250000,604.299988,605.500000,589.050842,55894
2021-10-20,607.500000,608.000000,591.150024,593.099976,576.987549,666228
2021-10-21,596.299988,599.000000,585.250000,587.500000,571.539795,78905
2021-10-22,591.099976,597.000000,585.250000,590.900024,574.847473,69322
2021-10-25,591.000000,593.000000,576.500000,581.950012,566.140503,80812
2021-10-26,580.000000,583.500000,574.400024,581.250000,565.459656,74900
2021-10-27,587.250000,597.599976,584.299988,591.450012,575.382507,69830
2021-10-28,595.000000,595.000000,586.799988,590.099976,574.069153,41024
2021-10-29,586.099976,593.650024,582.500000,586.299988,570.372314,91792
2021-11-01,586.099976,600.599976,586.099976,598.000000,581.754578,340433
2021-11-02,600.000000,604.450012,589.049988,598.299988,582.046387,393770
2021-11-03,605.599976,612.000000,600.750000,610.400024,593.817627,528435
2021-11-04,617.000000,617.750000,612.000000,612.599976,595.957947,11789
2021-11-08,618.599976,620.000000,604.500000,606.849976,590.364136,243183
2021-11-09,608.000000,609.299988,600.049988,603.000000,586.618652,47253
2021-11-10,603.000000,607.200012,598.200012,605.599976,589.148010,31403
2021-11-11,605.599976,605.599976,595.000000,596.799988,582.993835,131368
2021-11-12,597.799988,604.150024,597.799988,602.049988,588.122375,35531
2021-11-15,605.950012,607.000000,598.450012,603.599976,589.636414,33281
2021-11-16,608.000000,611.500000,604.950012,610.000000,595.888489,22254
2021-11-17,610.000000,611.000000,606.000000,607.150024,593.104431,55404
2021-11-18,607.000000,609.900024,601.599976,608.700012,594.618530,16263
2021-11-22,608.750000,616.599976,603.700012,606.700012,592.664856,74334
2021-11-23,610.000000,613.549988,599.799988,611.400024,597.256104,44769
2021-11-24,611.000000,611.400024,602.000000,603.000000,589.050415,25841
2021-11-25,605.799988,607.000000,594.099976,606.200012,592.176392,41872
2021-11-26,601.099976,612.250000,599.150024,602.000000,588.073547,61267
2021-11-29,592.000000,601.849976,589.200012,597.450012,583.628845,69955
2021-11-30,598.000000,602.400024,592.000000,595.400024,581.626221,39309
2021-12-01,598.000000,598.000000,575.000000,576.750000,563.407593,77258
2021-12-02,577.000000,583.349976,575.200012,578.599976,565.214783,59662
2021-12-03,579.250000,584.150024,578.049988,581.099976,567.656921,60810
2021-12-06,582.000000,582.000000,566.049988,567.349976,554.225037,90742
2021-12-07,567.200012,574.549988,567.049988,572.299988,559.060608,31399
2021-12-08,577.000000,577.000000,572.849976,574.750000,561.453857,18078
2021-12-09,577.000000,580.500000,571.500000,579.500000,566.094116,37886
2021-12-10,579.750000,582.250000,575.849976,578.000000,564.628662,18533
2021-12-13,584.000000,584.000000,573.900024,578.150024,564.775330,49757
2021-12-14,576.049988,580.200012,573.549988,579.700012,566.289429,16339
2021-12-15,579.400024,579.400024,571.900024,573.250000,559.988647,37404
2021-12-16,573.500000,575.500000,569.099976,570.700012,557.497620,18644
2021-12-17,570.700012,571.549988,561.450012,564.799988,551.734070,40885
2021-12-20,564.799988,564.799988,550.450012,558.299988,545.384399,73148
2021-12-21,562.000000,564.849976,556.750000,559.349976,546.410156,30816
2021-12-22,556.000000,565.450012,556.000000,564.250000,551.196838,32100
2021-12-23,565.000000,571.000000,562.549988,569.650024,556.471924,28013
2021-12-24,570.700012,572.549988,562.099976,564.000000,550.952576,32540
2021-12-27,566.700012,566.700012,558.349976,561.349976,548.363892,27172
2021-12-28,562.000000,565.150024,560.650024,562.450012,549.438477,13025
2021-12-29,565.799988,570.150024,561.000000,566.700012,553.590149,56051
2021-12-30,566.000000,572.500000,562.000000,571.500000,558.279114,78242
2021-12-31,572.299988,581.049988,572.000000,580.400024,566.973267,24622
2022-01-03,578.099976,585.000000,578.099976,580.799988,567.363953,75657
2022-01-04,582.150024,582.900024,570.599976,573.849976,560.574707,31031
2022-01-05,578.950012,583.400024,573.599976,582.799988,569.317688,18027
2022-01-06,578.400024,583.400024,574.500000,582.750000,569.268921,108101
2022-01-07,585.400024,590.750000,582.599976,587.299988,573.713562,73023
2022-01-10,590.000000,591.150024,586.150024,588.950012,575.325439,21432
2022-01-11,590.000000,590.450012,582.900024,586.549988,572.980896,18706
2022-01-12,589.450012,589.500000,580.549988,582.849976,569.366516,20122
2022-01-13,582.299988,582.299988,577.400024,580.650024,567.217407,39755
2022-01-14,581.000000,582.450012,571.250000,575.450012,562.137695,25227
2022-01-17,577.000000,577.000000,569.000000,569.650024,556.471924,21919
2022-01-18,571.900024,571.900024,562.799988,563.849976,550.806091,56963
2022-01-19,568.000000,569.450012,560.000000,568.599976,555.446106,38513
2022-01-20,569.299988,569.299988,556.450012,560.250000,547.289368,59513
2022-01-21,556.000000,557.250000,548.000000,551.650024,538.888367,74605
2022-01-24,552.000000,554.200012,541.000000,546.500000,533.857483,252443
2022-01-25,540.000000,546.049988,536.650024,543.200012,530.633789,65837
2022-01-27,542.799988,542.799988,527.250000,529.500000,517.250732,201696
2022-01-28,530.750000,542.349976,530.750000,533.900024,521.548950,48311
2022-01-31,537.049988,541.400024,535.250000,537.250000,524.821472,35474
2022-02-01,544.000000,550.349976,538.849976,546.400024,533.759766,68504
2022-02-02,551.000000,561.549988,547.000000,557.400024,544.505310,43087
2022-02-03,551.000000,559.049988,549.750000,556.150024,543.284180,31895
2022-02-04,557.000000,570.200012,556.150024,569.299988,556.129944,51090
2022-02-07,569.799988,570.750000,560.000000,566.000000,552.906311,81877
2022-02-08,566.000000,568.000000,561.500000,562.700012,549.682678,22343
2022-02-09,562.599976,574.500000,562.599976,570.650024,557.448792,56806
2022-02-10,570.650024,570.650024,560.349976,564.500000,551.441101,44135
2022-02-11,563.950012,563.950012,555.700012,560.599976,547.631226,21893
2022-02-14,null,null,null,null,null,null
2022-02-15,556.200012,563.500000,550.750000,562.400024,549.389709,37155
2022-02-16,563.450012,566.500000,556.250000,562.400024,549.389709,19134
2022-02-17,561.000000,565.000000,553.000000,554.400024,541.574768,30629
2022-02-18,551.000000,554.150024,545.500000,548.299988,535.615784,79569
2022-02-21,544.000000,555.000000,541.500000,553.450012,540.646667,47711
2022-02-22,546.000000,551.549988,543.349976,549.500000,536.788025,29088
2022-02-23,548.500000,551.049988,542.349976,544.299988,531.708313,26160
2022-02-24,535.000000,539.599976,526.599976,533.799988,521.451172,163836
2022-02-25,533.799988,546.849976,533.400024,544.900024,532.294434,66482
2022-02-28,540.299988,569.700012,527.000000,563.750000,550.708435,89580
2022-03-02,561.000000,569.950012,558.549988,564.849976,551.782898,96912
2022-03-03,565.049988,570.900024,560.299988,562.049988,549.047668,33354
2022-03-04,561.000000,561.150024,537.000000,539.450012,526.970581,42632
2022-03-07,523.750000,527.400024,502.000000,506.000000,494.294373,181522
2022-03-08,506.100006,522.950012,504.899994,521.700012,509.631134,105234
2022-03-09,521.700012,533.349976,516.250000,528.549988,516.322632,63981
2022-03-10,534.599976,547.400024,531.450012,546.150024,533.515625,152140
2022-03-11,548.000000,549.599976,541.349976,547.400024,534.736694,68164
2022-03-14,549.900024,549.900024,532.599976,539.950012,527.458984,52790
2022-03-15,542.000000,558.599976,540.200012,556.250000,543.381897,168197
2022-03-16,563.200012,565.700012,559.500000,564.000000,550.952576,44387
2022-03-17,566.650024,570.250000,555.700012,560.250000,547.289368,38545
2022-03-21,561.400024,561.549988,547.849976,549.549988,536.836853,46863
2022-03-22,551.900024,551.900024,531.500000,534.150024,521.793213,70509
2022-03-23,539.799988,539.799988,522.150024,523.099976,510.998779,144895
2022-03-24,523.000000,530.549988,520.000000,523.799988,511.682556,51678
2022-03-25,525.000000,527.000000,518.000000,519.849976,507.823944,154367
2022-03-28,522.000000,525.000000,512.400024,515.099976,503.183838,133934
2022-03-29,519.000000,523.000000,513.700012,515.650024,503.721161,28685
2022-03-30,517.000000,529.549988,517.000000,527.700012,515.492371,36797
2022-03-31,530.000000,538.900024,528.500000,536.549988,524.137634,109582
2022-04-01,538.950012,544.849976,536.150024,543.200012,530.633789,84369
2022-04-04,543.500000,545.799988,534.650024,544.250000,531.659485,175627
2022-04-05,549.299988,553.099976,546.849976,548.700012,536.006592,85125
2022-04-06,549.400024,549.400024,539.000000,541.450012,528.924316,208957
2022-04-07,541.799988,556.000000,541.000000,551.099976,538.351074,209783
2022-04-08,553.950012,558.150024,550.099976,557.700012,544.798401,166118
2022-04-11,558.000000,558.750000,549.400024,552.950012,540.158203,44385
2022-04-12,551.000000,556.750000,548.250000,553.700012,540.890869,45669
2022-04-13,550.000000,557.549988,550.000000,555.700012,542.844604,25785
2022-04-18,553.500000,563.500000,550.000000,562.599976,549.584961,137983
2022-04-19,569.900024,569.900024,546.299988,549.450012,536.739136,57873
2022-04-20,546.349976,556.000000,542.549988,550.250000,537.520630,50191
2022-04-21,550.000000,563.000000,550.000000,562.049988,549.047668,29523
2022-04-22,556.150024,564.750000,554.400024,559.599976,546.654358,43831
2022-04-25,557.000000,559.950012,546.000000,551.400024,538.644104,47603
2022-04-26,559.000000,561.500000,554.000000,559.500000,546.556702,31073
2022-04-27,556.000000,561.299988,550.000000,559.549988,546.605530,28161
2022-04-28,564.799988,576.250000,560.250000,571.849976,558.620972,92455
2022-04-29,577.500000,577.500000,554.299988,556.849976,543.967896,44412
2022-05-02,null,null,null,null,null,null
2022-05-04,550.000000,560.000000,532.500000,537.549988,525.114502,730272
2022-05-05,543.700012,543.700012,523.950012,529.200012,516.957581,190965
2022-05-06,523.000000,526.900024,508.399994,510.799988,498.983307,123024
2022-05-09,510.799988,513.500000,502.399994,504.450012,492.780243,58530
2022-05-10,505.899994,508.450012,499.350006,502.549988,490.924164,110534
2022-05-11,502.000000,509.799988,494.299988,507.000000,495.271240,135270
2022-05-12,507.000000,507.049988,495.549988,498.250000,486.723663,31575
2022-05-13,517.799988,517.799988,498.549988,500.649994,489.068085,193003
2022-05-16,508.799988,508.799988,495.350006,496.899994,485.404877,32440
2022-05-17,502.750000,503.750000,494.299988,502.000000,490.386871,48665
2022-05-18,506.000000,515.000000,502.000000,509.649994,497.859924,87149
2022-05-19,500.549988,502.600006,489.549988,492.200012,480.813629,288597
2022-05-20,495.049988,507.149994,495.049988,503.549988,491.901001,54814
2022-05-23,503.549988,513.049988,503.549988,506.299988,494.587372,62168
2022-05-24,507.000000,507.850006,498.149994,502.100006,490.484619,58680
2022-05-25,505.000000,505.000000,493.600006,494.649994,483.206879,26176
2022-05-26,494.000000,500.000000,488.350006,498.100006,486.577148,51849
2022-05-27,503.000000,503.000000,495.750000,497.899994,486.381744,34019
2022-05-30,504.000000,510.750000,500.950012,509.899994,498.104126,110156
2022-05-31,512.000000,525.000000,504.399994,518.750000,506.749390,56031
2022-06-01,519.000000,526.900024,515.799988,516.950012,504.991089,113695
2022-06-02,519.000000,524.900024,512.400024,521.400024,509.338165,199857
2022-06-03,521.400024,521.450012,513.000000,513.700012,501.816254,201973
2022-06-06,510.000000,513.150024,505.649994,508.700012,496.931915,540366
2022-06-07,509.000000,509.000000,496.700012,501.299988,489.703064,42844
2022-06-08,504.600006,504.600006,491.799988,495.100006,483.646545,58623
2022-06-09,496.450012,498.649994,489.000000,497.750000,486.235229,80687
2022-06-10,497.000000,504.450012,491.299988,502.200012,490.582245,48982
2022-06-13,503.399994,506.899994,494.500000,497.600006,486.088654,88055
2022-06-14,499.899994,502.750000,492.250000,495.950012,484.476868,28414
2022-06-15,499.700012,500.950012,493.000000,496.100006,484.623413,37518
2022-06-16,496.500000,501.549988,493.000000,496.799988,485.307190,26578
2022-06-17,500.000000,500.000000,482.200012,485.100006,473.877838,59231
2022-06-20,485.600006,503.000000,484.850006,500.299988,488.726196,370552
2022-06-21,502.799988,510.299988,498.299988,506.299988,494.587372,45035
2022-06-22,506.299988,512.200012,495.250000,498.850006,487.309784,54731
2022-06-23,504.899994,509.000000,501.149994,504.899994,493.219788,21955
2022-06-24,509.799988,514.750000,507.600006,509.450012,497.664551,35429
2022-06-27,518.200012,518.200012,512.500000,516.099976,504.160675,17205
2022-06-28,516.000000,516.000000,507.649994,511.799988,499.960175,149036
2022-06-29,510.950012,512.650024,498.200012,501.250000,489.654236,23253
2022-06-30,500.000000,502.899994,495.000000,495.950012,484.476868,50613
2022-07-01,494.500000,512.299988,492.100006,510.899994,499.080994,66771
2022-07-04,512.950012,526.750000,511.600006,524.900024,512.757141,62673
2022-07-05,529.900024,532.650024,527.250000,530.200012,517.934570,39256
2022-07-06,534.400024,544.099976,521.549988,542.849976,530.291809,51433
2022-07-07,542.849976,552.250000,538.650024,543.299988,530.731445,49550
2022-07-08,543.599976,548.299988,540.450012,543.799988,531.219910,24279
2022-07-11,540.900024,547.150024,539.799988,545.250000,532.636414,15791
2022-07-12,545.400024,545.400024,540.000000,543.549988,530.975647,10610
2022-07-13,547.799988,548.000000,541.150024,545.150024,532.538696,41414
2022-07-14,547.700012,552.000000,544.150024,549.450012,536.739136,31688
2022-07-15,551.500000,554.950012,543.450012,548.000000,535.322693,48649
2022-07-18,553.900024,553.900024,542.299988,550.500000,537.764954,835933
2022-07-19,551.799988,553.200012,545.250000,548.799988,536.104187,38245
2022-07-20,554.400024,559.950012,550.799988,558.500000,545.579834,39884
2022-07-21,561.000000,574.349976,557.900024,572.250000,561.727295,109213
2022-07-22,572.200012,577.549988,567.299988,576.099976,565.506531,84880
2022-07-25,574.000000,575.099976,564.500000,568.299988,557.849976,176814
2022-07-26,575.000000,575.000000,556.500000,558.500000,548.230164,136991
2022-07-27,555.000000,569.750000,555.000000,567.700012,557.260986,34502
2022-07-28,568.099976,577.700012,568.099976,572.650024,562.119995,128714
2022-07-29,575.000000,585.000000,571.099976,584.150024,573.408569,33410
2022-08-01,581.049988,585.650024,576.299988,580.849976,570.169189,784316
2022-08-02,580.549988,590.000000,575.099976,578.349976,567.715149,57897
2022-08-03,584.500000,584.500000,565.599976,569.500000,559.027893,59211
2022-08-04,570.000000,575.599976,564.049988,574.150024,563.592468,83781
2022-08-05,574.000000,581.849976,573.099976,579.500000,568.844116,69549
2022-08-08,581.900024,587.500000,578.049988,586.200012,575.420898,87702
2022-08-10,586.250000,591.150024,581.500000,584.750000,573.997498,27800
2022-08-11,589.000000,589.900024,581.250000,582.049988,571.347168,21764
2022-08-12,587.900024,587.900024,573.450012,581.599976,570.905334,26477
2022-08-16,578.049988,587.950012,577.799988,579.099976,568.451355,56254
2022-08-17,579.099976,585.950012,576.549988,585.150024,574.390137,26305
2022-08-18,585.500000,595.849976,583.799988,594.650024,583.715515,141228
2022-08-19,595.000000,601.950012,586.000000,587.150024,576.353394,102323
2022-08-22,587.900024,591.700012,581.549988,584.549988,573.801147,43323
2022-08-23,576.000000,591.799988,576.000000,588.250000,577.433167,149582
2022-08-24,585.000000,588.500000,579.200012,586.750000,575.960693,28507
2022-08-25,587.200012,588.250000,578.299988,580.000000,569.334778,21637
2022-08-26,577.849976,583.000000,568.000000,571.700012,561.187439,75400
2022-08-29,569.650024,580.599976,563.849976,573.099976,562.561707,43395
2022-08-30,573.500000,584.900024,573.500000,583.400024,572.672363,948669
2022-09-01,565.950012,576.299988,565.950012,569.549988,559.076965,48151
2022-09-02,572.900024,572.900024,567.000000,570.799988,560.304016,16235
2022-09-05,570.099976,574.450012,568.500000,570.250000,559.764099,31405
2022-09-06,570.700012,572.900024,568.400024,570.500000,560.009460,23004
2022-09-07,568.000000,574.650024,568.000000,572.200012,561.678223,14837
2022-09-08,574.000000,574.000000,567.400024,570.450012,559.960510,14732
2022-09-09,574.049988,575.799988,570.000000,574.750000,564.181396,41114
2022-09-12,571.500000,578.400024,568.700012,570.349976,559.862305,29926
2022-09-13,570.349976,573.700012,570.000000,571.099976,560.598511,20821
2022-09-14,563.049988,571.000000,563.049988,566.349976,555.935852,31909
2022-09-15,566.400024,569.950012,560.299988,563.650024,553.285522,19986
2022-09-16,557.049988,562.500000,544.450012,546.799988,536.745300,47045
2022-09-19,549.599976,550.799988,540.599976,548.049988,537.972290,595293
2022-09-20,548.000000,560.299988,548.000000,555.950012,545.727112,14452
2022-09-21,554.000000,568.599976,554.000000,561.000000,550.684204,74546
2022-09-22,560.000000,580.000000,558.950012,576.049988,565.457520,87643
2022-09-23,573.599976,576.599976,566.000000,567.700012,557.260986,39668
2022-09-26,560.650024,566.500000,555.000000,556.099976,545.874329,24902
2022-09-27,556.150024,565.099976,556.150024,560.700012,550.389771,14877
2022-09-28,554.200012,568.200012,554.200012,564.299988,553.923523,27691
2022-09-29,563.049988,577.900024,563.049988,575.500000,564.917664,57823
2022-09-30,573.049988,575.700012,568.500000,572.549988,562.021790,26269
2022-10-03,571.750000,577.900024,555.150024,557.049988,546.806824,33866
2022-10-04,568.599976,568.599976,552.500000,554.049988,543.862000,45292
2022-10-06,556.049988,558.799988,544.799988,545.450012,535.420105,126726
2022-10-07,538.250000,544.200012,534.400024,539.549988,529.628601,45351
